imports,buldingtime,installtime,created,started,finished,import.start,import.stop,run1.created,run1.started,run1.finished,run1.import.start,run1.import.stop,run2.created,run2.started,run2.finished,run2.import.start,run2.import.stop,run3.created,run3.started,run3.finished,run3.import.start,run3.import.stop,run4.created,run4.started,run4.finished,run4.import.start,run4.import.stop,run5.created,run5.started,run5.finished,run5.import.start,run5.import.stop
collections;os,3.4,-1,2024-02-25T16:20:30.662513569Z,2024-02-25T16:20:34.018774499Z,2024-02-25T16:20:35.388042009Z,2024-02-25T16:20:34.375630153Z,2024-02-25T16:20:34.375650232Z,2024-02-25T16:20:36.316443599Z,2024-02-25T16:20:38.080410443Z,2024-02-25T16:20:39.107306846Z,2024-02-25T16:20:38.099656102Z,2024-02-25T16:20:38.099662421Z,2024-02-25T16:20:39.969774246Z,2024-02-25T16:20:41.339101284Z,2024-02-25T16:20:42.365459517Z,2024-02-25T16:20:41.358087944Z,2024-02-25T16:20:41.358094249Z,2024-02-25T16:20:43.281699596Z,2024-02-25T16:20:44.491105821Z,2024-02-25T16:20:45.519611812Z,2024-02-25T16:20:44.511177905Z,2024-02-25T16:20:44.511184028Z,2024-02-25T16:20:46.483214406Z,2024-02-25T16:20:47.5699614Z,2024-02-25T16:20:48.597764435Z,2024-02-25T16:20:47.590013654Z,2024-02-25T16:20:47.590020508Z,2024-02-25T16:20:49.520632058Z,2024-02-25T16:20:50.612994324Z,2024-02-25T16:20:51.639809507Z,2024-02-25T16:20:50.632032550Z,2024-02-25T16:20:50.632045187Z
colmena,14.2,11.4,2024-02-25T19:13:21.870530784Z,2024-02-25T19:13:24.674696354Z,2024-02-25T19:13:25.962219074Z,2024-02-25T19:13:24.941443776Z,2024-02-25T19:13:24.947620593Z,2024-02-25T19:13:26.806700778Z,2024-02-25T19:13:27.607427882Z,2024-02-25T19:13:28.634775075Z,2024-02-25T19:13:27.626580442Z,2024-02-25T19:13:27.626898741Z,2024-02-25T19:13:29.468445042Z,2024-02-25T19:13:30.25845137Z,2024-02-25T19:13:31.286703024Z,2024-02-25T19:13:30.278170273Z,2024-02-25T19:13:30.278587287Z,2024-02-25T19:13:32.069050915Z,2024-02-25T19:13:32.851040518Z,2024-02-25T19:13:33.878151089Z,2024-02-25T19:13:32.870626964Z,2024-02-25T19:13:32.871062450Z,2024-02-25T19:13:34.566635875Z,2024-02-25T19:13:35.286935218Z,2024-02-25T19:13:36.314172227Z,2024-02-25T19:13:35.306131172Z,2024-02-25T19:13:35.306576497Z,2024-02-25T19:13:37.207359345Z,2024-02-25T19:13:37.966606774Z,2024-02-25T19:13:38.996776347Z,2024-02-25T19:13:37.987644481Z,2024-02-25T19:13:37.988222118Z
common;data;h5py;json;matplotlib;numpy;os;pdb;quickstats;re,24.6,21.9,2024-02-25T18:18:32.396559485Z,2024-02-25T18:18:34.555965056Z,2024-02-25T18:18:38.185082911Z,2024-02-25T18:18:34.801672398Z,2024-02-25T18:18:37.113641379Z,2024-02-25T18:18:38.710195424Z,2024-02-25T18:18:39.263466934Z,2024-02-25T18:18:40.605933936Z,2024-02-25T18:18:39.281508094Z,2024-02-25T18:18:39.551945511Z,2024-02-25T18:18:41.076714685Z,2024-02-25T18:18:41.64583512Z,2024-02-25T18:18:42.997712352Z,2024-02-25T18:18:41.665828846Z,2024-02-25T18:18:41.943234535Z,2024-02-25T18:18:43.500311225Z,2024-02-25T18:18:44.051175923Z,2024-02-25T18:18:45.399121992Z,2024-02-25T18:18:44.071640519Z,2024-02-25T18:18:44.344820084Z,2024-02-25T18:18:45.86858018Z,2024-02-25T18:18:46.436271975Z,2024-02-25T18:18:47.789629766Z,2024-02-25T18:18:46.456453025Z,2024-02-25T18:18:46.736012750Z,2024-02-25T18:18:48.251513865Z,2024-02-25T18:18:48.860326258Z,2024-02-25T18:18:50.223975945Z,2024-02-25T18:18:48.879370214Z,2024-02-25T18:18:49.165793368Z
copy;datetime;h5py;json;numpy;os;pathlib;re;traceback,10.7,8.7,2024-02-25T16:13:54.991642204Z,2024-02-25T16:13:57.041620513Z,2024-02-25T16:14:00.221935207Z,2024-02-25T16:13:57.255518172Z,2024-02-25T16:13:59.182026516Z,2024-02-25T16:14:00.738759944Z,2024-02-25T16:14:01.398895138Z,2024-02-25T16:14:02.60084874Z,2024-02-25T16:14:01.419702404Z,2024-02-25T16:14:01.564261770Z,2024-02-25T16:14:03.102149403Z,2024-02-25T16:14:03.680344695Z,2024-02-25T16:14:04.87457354Z,2024-02-25T16:14:03.699432757Z,2024-02-25T16:14:03.841044080Z,2024-02-25T16:14:05.413399935Z,2024-02-25T16:14:06.015585419Z,2024-02-25T16:14:07.218675672Z,2024-02-25T16:14:06.036066771Z,2024-02-25T16:14:06.180884095Z,2024-02-25T16:14:07.750278054Z,2024-02-25T16:14:08.307526537Z,2024-02-25T16:14:09.504119744Z,2024-02-25T16:14:08.327818071Z,2024-02-25T16:14:08.474910957Z,2024-02-25T16:14:09.927058773Z,2024-02-25T16:14:10.450863968Z,2024-02-25T16:14:11.651555407Z,2024-02-25T16:14:10.471092289Z,2024-02-25T16:14:10.617091404Z
csv;json;os;pathlib;re,6.3,4.5,2024-02-25T17:25:42.865317564Z,2024-02-25T17:25:44.84358399Z,2024-02-25T17:25:46.146620726Z,2024-02-25T17:25:45.076669413Z,2024-02-25T17:25:45.133793478Z,2024-02-25T17:25:46.670618845Z,2024-02-25T17:25:47.254838196Z,2024-02-25T17:25:48.299020055Z,2024-02-25T17:25:47.276098212Z,2024-02-25T17:25:47.289394915Z,2024-02-25T17:25:48.771360443Z,2024-02-25T17:25:49.326039326Z,2024-02-25T17:25:50.369380169Z,2024-02-25T17:25:49.345498879Z,2024-02-25T17:25:49.358681042Z,2024-02-25T17:25:50.890329234Z,2024-02-25T17:25:51.469808105Z,2024-02-25T17:25:52.513009956Z,2024-02-25T17:25:51.489658213Z,2024-02-25T17:25:51.503105317Z,2024-02-25T17:25:52.965157336Z,2024-02-25T17:25:53.518663741Z,2024-02-25T17:25:54.562997028Z,2024-02-25T17:25:53.538953488Z,2024-02-25T17:25:53.552260277Z,2024-02-25T17:25:55.024463589Z,2024-02-25T17:25:55.560101831Z,2024-02-25T17:25:56.597937216Z,2024-02-25T17:25:55.575471818Z,2024-02-25T17:25:55.588694871Z
csv;numpy;os,6,4.2,2024-02-25T16:53:29.14520006Z,2024-02-25T16:53:31.062749812Z,2024-02-25T16:53:33.159167635Z,2024-02-25T16:53:31.274565232Z,2024-02-25T16:53:32.112293363Z,2024-02-25T16:53:33.638129293Z,2024-02-25T16:53:34.181926131Z,2024-02-25T16:53:35.35513027Z,2024-02-25T16:53:34.202904874Z,2024-02-25T16:53:34.320271022Z,2024-02-25T16:53:35.831198733Z,2024-02-25T16:53:36.452354781Z,2024-02-25T16:53:37.616281314Z,2024-02-25T16:53:36.471703499Z,2024-02-25T16:53:36.588750474Z,2024-02-25T16:53:38.046905179Z,2024-02-25T16:53:38.651177756Z,2024-02-25T16:53:39.813917348Z,2024-02-25T16:53:38.671001503Z,2024-02-25T16:53:38.786696093Z,2024-02-25T16:53:40.224343114Z,2024-02-25T16:53:40.772907721Z,2024-02-25T16:53:41.934509985Z,2024-02-25T16:53:40.791620909Z,2024-02-25T16:53:40.907404178Z,2024-02-25T16:53:42.384095183Z,2024-02-25T16:53:42.972066908Z,2024-02-25T16:53:44.134682853Z,2024-02-25T16:53:42.992264759Z,2024-02-25T16:53:43.106787542Z
csv;os,1.5,-1,2024-02-25T19:30:35.661270713Z,2024-02-25T19:30:37.680797781Z,2024-02-25T19:30:38.944244953Z,2024-02-25T19:30:37.909443454Z,2024-02-25T19:30:37.932874702Z,2024-02-25T19:30:39.411125985Z,2024-02-25T19:30:39.95077322Z,2024-02-25T19:30:40.984727281Z,2024-02-25T19:30:39.969975677Z,2024-02-25T19:30:39.976125258Z,2024-02-25T19:30:41.638507043Z,2024-02-25T19:30:42.236399852Z,2024-02-25T19:30:43.270523604Z,2024-02-25T19:30:42.255701462Z,2024-02-25T19:30:42.261439968Z,2024-02-25T19:30:43.766201353Z,2024-02-25T19:30:44.317690055Z,2024-02-25T19:30:45.352310931Z,2024-02-25T19:30:44.337520713Z,2024-02-25T19:30:44.343702990Z,2024-02-25T19:30:45.855123554Z,2024-02-25T19:30:46.416667993Z,2024-02-25T19:30:47.450162051Z,2024-02-25T19:30:46.435349275Z,2024-02-25T19:30:46.441385669Z,2024-02-25T19:30:47.949193054Z,2024-02-25T19:30:48.569919792Z,2024-02-25T19:30:49.603912079Z,2024-02-25T19:30:48.589453767Z,2024-02-25T19:30:48.595587532Z
csv;os;pandas;pathlib,8.9,6.6,2024-02-25T18:06:09.103298319Z,2024-02-25T18:06:12.449050847Z,2024-02-25T18:06:19.200716603Z,2024-02-25T18:06:12.845990289Z,2024-02-25T18:06:18.105568727Z,2024-02-25T18:06:19.824946748Z,2024-02-25T18:06:20.478866686Z,2024-02-25T18:06:21.927754673Z,2024-02-25T18:06:20.499268100Z,2024-02-25T18:06:20.861426557Z,2024-02-25T18:06:22.455416374Z,2024-02-25T18:06:23.105968747Z,2024-02-25T18:06:24.54947015Z,2024-02-25T18:06:23.125205544Z,2024-02-25T18:06:23.487207665Z,2024-02-25T18:06:25.416010029Z,2024-02-25T18:06:26.801976556Z,2024-02-25T18:06:28.240868628Z,2024-02-25T18:06:26.833303617Z,2024-02-25T18:06:27.173749440Z,2024-02-25T18:06:28.879492152Z,2024-02-25T18:06:30.298482178Z,2024-02-25T18:06:31.74539448Z,2024-02-25T18:06:30.322866293Z,2024-02-25T18:06:30.674885292Z,2024-02-25T18:06:32.51683557Z,2024-02-25T18:06:33.239862851Z,2024-02-25T18:06:34.685285974Z,2024-02-25T18:06:33.258242002Z,2024-02-25T18:06:33.618704775Z
csv;pandas,6.3,4.4,2024-02-25T18:14:13.223914068Z,2024-02-25T18:14:15.157126957Z,2024-02-25T18:14:19.503322077Z,2024-02-25T18:14:15.377353668Z,2024-02-25T18:14:18.397438315Z,2024-02-25T18:14:20.072911481Z,2024-02-25T18:14:20.685474553Z,2024-02-25T18:14:22.130778853Z,2024-02-25T18:14:20.704196409Z,2024-02-25T18:14:21.059861117Z,2024-02-25T18:14:22.622210496Z,2024-02-25T18:14:23.197191128Z,2024-02-25T18:14:24.645296665Z,2024-02-25T18:14:23.216956086Z,2024-02-25T18:14:23.576711168Z,2024-02-25T18:14:25.198372192Z,2024-02-25T18:14:25.833817594Z,2024-02-25T18:14:27.271559612Z,2024-02-25T18:14:25.854241374Z,2024-02-25T18:14:26.210258768Z,2024-02-25T18:14:27.770600953Z,2024-02-25T18:14:28.316739988Z,2024-02-25T18:14:29.773386281Z,2024-02-25T18:14:28.336378313Z,2024-02-25T18:14:28.706582450Z,2024-02-25T18:14:30.231958003Z,2024-02-25T18:14:30.749416149Z,2024-02-25T18:14:32.1955631Z,2024-02-25T18:14:30.769236679Z,2024-02-25T18:14:31.128162565Z
cv2;numpy;pathlib;typing,150.2,14.7,2024-02-25T20:37:49.023706034Z,2024-02-25T20:37:51.930360057Z,2024-02-25T20:37:55.650283228Z,2024-02-25T20:37:52.179165758Z,2024-02-25T20:37:54.521888726Z,2024-02-25T20:37:56.167787997Z,2024-02-25T20:37:56.759646415Z,2024-02-25T20:37:57.960784247Z,2024-02-25T20:37:56.779734097Z,2024-02-25T20:37:56.925825025Z,2024-02-25T20:37:58.663576733Z,2024-02-25T20:37:59.294052979Z,2024-02-25T20:38:00.495700482Z,2024-02-25T20:37:59.314062484Z,2024-02-25T20:37:59.463264316Z,2024-02-25T20:38:00.976294439Z,2024-02-25T20:38:01.504852118Z,2024-02-25T20:38:02.70885052Z,2024-02-25T20:38:01.524877526Z,2024-02-25T20:38:01.673323660Z,2024-02-25T20:38:03.200683913Z,2024-02-25T20:38:03.709870613Z,2024-02-25T20:38:04.917770146Z,2024-02-25T20:38:03.730589144Z,2024-02-25T20:38:03.883734019Z,2024-02-25T20:38:05.357959037Z,2024-02-25T20:38:05.976203024Z,2024-02-25T20:38:07.174872436Z,2024-02-25T20:38:05.994491860Z,2024-02-25T20:38:06.141153019Z
datacite;datetime;hashlib;jsonschema;mimetypes;pathlib;puremagic;traceback;urllib,15.3,13.1,2024-02-25T16:57:42.878549561Z,2024-02-25T16:57:44.992314128Z,2024-02-25T16:57:47.21481618Z,2024-02-25T16:57:45.236203022Z,2024-02-25T16:57:46.169982430Z,2024-02-25T16:57:47.73293084Z,2024-02-25T16:57:48.337588087Z,2024-02-25T16:57:49.6123683Z,2024-02-25T16:57:48.357361003Z,2024-02-25T16:57:48.572107853Z,2024-02-25T16:57:50.078815725Z,2024-02-25T16:57:50.685556711Z,2024-02-25T16:57:51.962875522Z,2024-02-25T16:57:50.704527141Z,2024-02-25T16:57:50.924844363Z,2024-02-25T16:57:52.44309765Z,2024-02-25T16:57:53.054242339Z,2024-02-25T16:57:54.327525867Z,2024-02-25T16:57:53.074273083Z,2024-02-25T16:57:53.289784716Z,2024-02-25T16:57:54.871017428Z,2024-02-25T16:57:55.427719742Z,2024-02-25T16:57:56.70330493Z,2024-02-25T16:57:55.447495350Z,2024-02-25T16:57:55.665461545Z,2024-02-25T16:57:57.143138726Z,2024-02-25T16:57:57.783145793Z,2024-02-25T16:57:59.055894809Z,2024-02-25T16:57:57.802400741Z,2024-02-25T16:57:58.019012531Z
dataset;numpy;os;pandas;sklearn;sys;torch,12.1,10.1,2024-02-25T19:35:00.716071281Z,2024-02-25T19:35:02.653734096Z,2024-02-25T19:35:26.198770234Z,2024-02-25T19:35:02.865762983Z,2024-02-25T19:35:21.224654155Z,2024-02-25T19:35:26.691671336Z,2024-02-25T19:35:27.308043034Z,2024-02-25T19:35:31.1991909Z,2024-02-25T19:35:27.321423031Z,2024-02-25T19:35:29.790406819Z,2024-02-25T19:35:31.812743777Z,2024-02-25T19:35:32.413666172Z,2024-02-25T19:35:36.306297609Z,2024-02-25T19:35:32.433267008Z,2024-02-25T19:35:34.905625592Z,2024-02-25T19:35:36.847638406Z,2024-02-25T19:35:37.479775967Z,2024-02-25T19:35:41.384644989Z,2024-02-25T19:35:37.497760730Z,2024-02-25T19:35:39.978616941Z,2024-02-25T19:35:41.998407947Z,2024-02-25T19:35:42.675015754Z,2024-02-25T19:35:46.643356885Z,2024-02-25T19:35:42.696144560Z,2024-02-25T19:35:45.234231535Z,2024-02-25T19:35:47.153263945Z,2024-02-25T19:35:47.731162476Z,2024-02-25T19:35:51.676195631Z,2024-02-25T19:35:47.751089742Z,2024-02-25T19:35:50.256281537Z
