imports,buldingtime,installtime,created,started,finished,import.start,import.stop,run1.created,run1.started,run1.finished,run1.import.start,run1.import.stop,run2.created,run2.started,run2.finished,run2.import.start,run2.import.stop,run3.created,run3.started,run3.finished,run3.import.start,run3.import.stop,run4.created,run4.started,run4.finished,run4.import.start,run4.import.stop,run5.created,run5.started,run5.finished,run5.import.start,run5.import.stop
collections;os,2.3,-1,2024-02-25T07:24:44.792425003Z,2024-02-25T07:24:46.652957295Z,2024-02-25T07:24:47.856383Z,2024-02-25T07:24:46.816705911Z,2024-02-25T07:24:46.842512021Z,2024-02-25T07:24:48.388616901Z,2024-02-25T07:24:49.015432786Z,2024-02-25T07:24:50.072311092Z,2024-02-25T07:24:49.045040436Z,2024-02-25T07:24:49.062277601Z,2024-02-25T07:24:50.586397073Z,2024-02-25T07:24:51.29901315Z,2024-02-25T07:24:52.355097671Z,2024-02-25T07:24:51.322611988Z,2024-02-25T07:24:51.347188552Z,2024-02-25T07:24:52.821482487Z,2024-02-25T07:24:53.447111547Z,2024-02-25T07:24:54.500285359Z,2024-02-25T07:24:53.474932791Z,2024-02-25T07:24:53.492790939Z,2024-02-25T07:24:55.048763208Z,2024-02-25T07:24:55.591649542Z,2024-02-25T07:24:56.64422097Z,2024-02-25T07:24:55.615597464Z,2024-02-25T07:24:55.636672949Z,2024-02-25T07:24:57.136387243Z,2024-02-25T07:24:57.701229071Z,2024-02-25T07:24:58.754621048Z,2024-02-25T07:24:57.728363242Z,2024-02-25T07:24:57.746209144Z
colmena,16.3,13.1,2024-02-25T09:46:09.637650033Z,2024-02-25T09:46:11.845117347Z,2024-02-25T09:46:13.02759572Z,2024-02-25T09:46:12.011511506Z,2024-02-25T09:46:12.016742255Z,2024-02-25T09:46:13.761869616Z,2024-02-25T09:46:14.501819001Z,2024-02-25T09:46:15.522685849Z,2024-02-25T09:46:14.515833765Z,2024-02-25T09:46:14.516323188Z,2024-02-25T09:46:16.150623491Z,2024-02-25T09:46:16.862709478Z,2024-02-25T09:46:17.88320036Z,2024-02-25T09:46:16.875947143Z,2024-02-25T09:46:16.876354140Z,2024-02-25T09:46:18.550094003Z,2024-02-25T09:46:19.225675028Z,2024-02-25T09:46:20.246924495Z,2024-02-25T09:46:19.239880377Z,2024-02-25T09:46:19.240438617Z,2024-02-25T09:46:20.911159377Z,2024-02-25T09:46:21.476483169Z,2024-02-25T09:46:22.497065607Z,2024-02-25T09:46:21.489446234Z,2024-02-25T09:46:21.489803070Z,2024-02-25T09:46:23.101784558Z,2024-02-25T09:46:23.829865239Z,2024-02-25T09:46:24.850387092Z,2024-02-25T09:46:23.843360880Z,2024-02-25T09:46:23.843865653Z
common;data;h5py;json;matplotlib;numpy;os;pdb;quickstats;re,36.4,31.7,2024-02-25T08:48:44.255799839Z,2024-02-25T08:48:46.477308079Z,2024-02-25T08:48:49.538704586Z,2024-02-25T08:48:46.654775590Z,2024-02-25T08:48:48.469810179Z,2024-02-25T08:48:50.248814143Z,2024-02-25T08:48:50.964115822Z,2024-02-25T08:48:52.307308738Z,2024-02-25T08:48:50.976814979Z,2024-02-25T08:48:51.254628813Z,2024-02-25T08:48:52.981024957Z,2024-02-25T08:48:53.614288275Z,2024-02-25T08:48:54.962960409Z,2024-02-25T08:48:53.627151028Z,2024-02-25T08:48:53.909508352Z,2024-02-25T08:48:55.793254963Z,2024-02-25T08:48:56.896493928Z,2024-02-25T08:48:58.23987214Z,2024-02-25T08:48:56.909014333Z,2024-02-25T08:48:57.185504381Z,2024-02-25T08:48:59.172633831Z,2024-02-25T08:49:00.196653242Z,2024-02-25T08:49:01.536312007Z,2024-02-25T08:49:00.209851043Z,2024-02-25T08:49:00.484365204Z,2024-02-25T08:49:02.534595929Z,2024-02-25T08:49:03.557228191Z,2024-02-25T08:49:04.903462485Z,2024-02-25T08:49:03.597790441Z,2024-02-25T08:49:03.848597033Z
copy;datetime;h5py;json;numpy;os;pathlib;re;traceback,17.7,14.2,2024-02-25T03:31:32.12325886Z,2024-02-25T03:31:34.021435738Z,2024-02-25T03:31:36.269286531Z,2024-02-25T03:31:34.203470588Z,2024-02-25T03:31:35.227553523Z,2024-02-25T03:31:36.875126331Z,2024-02-25T03:31:37.478055633Z,2024-02-25T03:31:38.678371015Z,2024-02-25T03:31:37.497399949Z,2024-02-25T03:31:37.644077118Z,2024-02-25T03:31:39.202068712Z,2024-02-25T03:31:39.808861303Z,2024-02-25T03:31:41.009531073Z,2024-02-25T03:31:39.827934459Z,2024-02-25T03:31:39.976117221Z,2024-02-25T03:31:41.487465624Z,2024-02-25T03:31:42.047632889Z,2024-02-25T03:31:43.270985657Z,2024-02-25T03:31:42.067063245Z,2024-02-25T03:31:42.235886517Z,2024-02-25T03:31:43.756404244Z,2024-02-25T03:31:44.326882016Z,2024-02-25T03:31:45.530959377Z,2024-02-25T03:31:44.346720428Z,2024-02-25T03:31:44.497591711Z,2024-02-25T03:31:45.979269839Z,2024-02-25T03:31:46.561900961Z,2024-02-25T03:31:47.765566753Z,2024-02-25T03:31:46.580100682Z,2024-02-25T03:31:46.731444554Z
csv;json;os;pathlib;re,6.9,4.8,2024-02-25T07:38:16.305398328Z,2024-02-25T07:38:17.975756931Z,2024-02-25T07:38:19.217028703Z,2024-02-25T07:38:18.128076562Z,2024-02-25T07:38:18.204307234Z,2024-02-25T07:38:19.780772041Z,2024-02-25T07:38:20.501578214Z,2024-02-25T07:38:21.542111317Z,2024-02-25T07:38:20.514789037Z,2024-02-25T07:38:20.531877996Z,2024-02-25T07:38:22.056665888Z,2024-02-25T07:38:22.58732912Z,2024-02-25T07:38:23.627827663Z,2024-02-25T07:38:22.600896935Z,2024-02-25T07:38:22.618113852Z,2024-02-25T07:38:24.086541208Z,2024-02-25T07:38:24.730274567Z,2024-02-25T07:38:25.770518883Z,2024-02-25T07:38:24.743517293Z,2024-02-25T07:38:24.760186217Z,2024-02-25T07:38:26.261034501Z,2024-02-25T07:38:26.821435124Z,2024-02-25T07:38:27.862191682Z,2024-02-25T07:38:26.835079203Z,2024-02-25T07:38:26.852306855Z,2024-02-25T07:38:28.38333229Z,2024-02-25T07:38:28.938629321Z,2024-02-25T07:38:29.976253158Z,2024-02-25T07:38:28.951330656Z,2024-02-25T07:38:28.968130331Z
csv;numpy;os,13.7,10,2024-02-25T06:34:21.686907978Z,2024-02-25T06:34:24.214633469Z,2024-02-25T06:34:26.777599655Z,2024-02-25T06:34:24.597936574Z,2024-02-25T06:34:25.741623630Z,2024-02-25T06:34:27.500050849Z,2024-02-25T06:34:28.289099666Z,2024-02-25T06:34:29.466412084Z,2024-02-25T06:34:28.305749516Z,2024-02-25T06:34:28.436299830Z,2024-02-25T06:34:30.153010055Z,2024-02-25T06:34:30.880736594Z,2024-02-25T06:34:32.051945782Z,2024-02-25T06:34:30.894480250Z,2024-02-25T06:34:31.021304288Z,2024-02-25T06:34:32.817065508Z,2024-02-25T06:34:33.659120266Z,2024-02-25T06:34:34.851386058Z,2024-02-25T06:34:33.674058006Z,2024-02-25T06:34:33.821173563Z,2024-02-25T06:34:35.41217889Z,2024-02-25T06:34:36.864718584Z,2024-02-25T06:34:38.036770646Z,2024-02-25T06:34:36.920808489Z,2024-02-25T06:34:37.006613720Z,2024-02-25T06:34:38.969628278Z,2024-02-25T06:34:40.855843246Z,2024-02-25T06:34:42.041192758Z,2024-02-25T06:34:40.882848115Z,2024-02-25T06:34:41.013262798Z
csv;os,1.6,-1,2024-02-25T05:08:56.598381455Z,2024-02-25T05:08:58.71774254Z,2024-02-25T05:08:59.989587873Z,2024-02-25T05:08:58.888521442Z,2024-02-25T05:08:58.975378834Z,2024-02-25T05:09:00.490419515Z,2024-02-25T05:09:01.092593355Z,2024-02-25T05:09:02.189281272Z,2024-02-25T05:09:01.121264581Z,2024-02-25T05:09:01.179765351Z,2024-02-25T05:09:02.70834745Z,2024-02-25T05:09:03.307479456Z,2024-02-25T05:09:04.407120714Z,2024-02-25T05:09:03.337199433Z,2024-02-25T05:09:03.397014209Z,2024-02-25T05:09:04.961242961Z,2024-02-25T05:09:05.57066474Z,2024-02-25T05:09:06.668599847Z,2024-02-25T05:09:05.599288810Z,2024-02-25T05:09:05.659168924Z,2024-02-25T05:09:07.178391852Z,2024-02-25T05:09:07.793404257Z,2024-02-25T05:09:08.890204783Z,2024-02-25T05:09:07.821527036Z,2024-02-25T05:09:07.880930951Z,2024-02-25T05:09:09.384612469Z,2024-02-25T05:09:09.936671544Z,2024-02-25T05:09:11.034211624Z,2024-02-25T05:09:09.965254718Z,2024-02-25T05:09:10.025315566Z
csv;os;pandas;pathlib,20.9,17.3,2024-02-25T04:32:03.348506584Z,2024-02-25T04:32:05.291830341Z,2024-02-25T04:32:08.511199429Z,2024-02-25T04:32:05.443856327Z,2024-02-25T04:32:07.403460493Z,2024-02-25T04:32:09.087131051Z,2024-02-25T04:32:09.703393909Z,2024-02-25T04:32:11.150285681Z,2024-02-25T04:32:09.717019815Z,2024-02-25T04:32:10.082329660Z,2024-02-25T04:32:11.708653303Z,2024-02-25T04:32:12.324244372Z,2024-02-25T04:32:13.771475384Z,2024-02-25T04:32:12.338368750Z,2024-02-25T04:32:12.703688508Z,2024-02-25T04:32:14.272840412Z,2024-02-25T04:32:14.832823307Z,2024-02-25T04:32:16.287569504Z,2024-02-25T04:32:14.859667387Z,2024-02-25T04:32:15.220199368Z,2024-02-25T04:32:16.768791806Z,2024-02-25T04:32:17.38462675Z,2024-02-25T04:32:18.854163852Z,2024-02-25T04:32:17.397474483Z,2024-02-25T04:32:17.781856337Z,2024-02-25T04:32:19.27775233Z,2024-02-25T04:32:19.950268163Z,2024-02-25T04:32:21.39493966Z,2024-02-25T04:32:19.962922911Z,2024-02-25T04:32:20.327576508Z
csv;pandas,27.7,19.4,2024-02-25T05:47:23.403524392Z,2024-02-25T05:47:25.532641942Z,2024-02-25T05:47:28.772103406Z,2024-02-25T05:47:25.721079517Z,2024-02-25T05:47:27.670685827Z,2024-02-25T05:47:29.442980123Z,2024-02-25T05:47:30.011698752Z,2024-02-25T05:47:31.467783155Z,2024-02-25T05:47:30.025558513Z,2024-02-25T05:47:30.400228148Z,2024-02-25T05:47:32.071647147Z,2024-02-25T05:47:32.762736159Z,2024-02-25T05:47:34.209540504Z,2024-02-25T05:47:32.775930156Z,2024-02-25T05:47:33.139682787Z,2024-02-25T05:47:34.792560166Z,2024-02-25T05:47:35.428355221Z,2024-02-25T05:47:36.883157218Z,2024-02-25T05:47:35.441668019Z,2024-02-25T05:47:35.814343801Z,2024-02-25T05:47:37.443430043Z,2024-02-25T05:47:38.109355008Z,2024-02-25T05:47:39.570560838Z,2024-02-25T05:47:38.123156281Z,2024-02-25T05:47:38.502934520Z,2024-02-25T05:47:40.0431274Z,2024-02-25T05:47:40.675040171Z,2024-02-25T05:47:42.123797781Z,2024-02-25T05:47:40.688416874Z,2024-02-25T05:47:41.055991477Z
cv2;numpy;pathlib;typing,196.2,18.3,2024-02-25T08:41:15.240764815Z,2024-02-25T08:41:18.290358341Z,2024-02-25T08:41:21.508688416Z,2024-02-25T08:41:18.481381475Z,2024-02-25T08:41:20.362399223Z,2024-02-25T08:41:22.304202941Z,2024-02-25T08:41:23.768837743Z,2024-02-25T08:41:24.967941798Z,2024-02-25T08:41:23.791973856Z,2024-02-25T08:41:23.934233984Z,2024-02-25T08:41:26.164692269Z,2024-02-25T08:41:27.591881959Z,2024-02-25T08:41:28.795924277Z,2024-02-25T08:41:27.645840489Z,2024-02-25T08:41:27.768279556Z,2024-02-25T08:41:29.863476071Z,2024-02-25T08:41:31.051074061Z,2024-02-25T08:41:32.247341286Z,2024-02-25T08:41:31.064435657Z,2024-02-25T08:41:31.212863640Z,2024-02-25T08:41:32.829324995Z,2024-02-25T08:41:33.560242846Z,2024-02-25T08:41:34.78843388Z,2024-02-25T08:41:33.574445671Z,2024-02-25T08:41:33.755583569Z,2024-02-25T08:41:35.43109758Z,2024-02-25T08:41:36.084619223Z,2024-02-25T08:41:37.279685363Z,2024-02-25T08:41:36.098089463Z,2024-02-25T08:41:36.247939110Z
datacite;datetime;hashlib;jsonschema;mimetypes;pathlib;puremagic;traceback;urllib,19.9,14.3,2024-02-25T09:25:10.181842019Z,2024-02-25T09:25:12.913090417Z,2024-02-25T09:25:15.271359784Z,2024-02-25T09:25:13.089341855Z,2024-02-25T09:25:14.229146614Z,2024-02-25T09:25:16.142779838Z,2024-02-25T09:25:17.381070221Z,2024-02-25T09:25:18.646345657Z,2024-02-25T09:25:17.401120136Z,2024-02-25T09:25:17.614083709Z,2024-02-25T09:25:19.746604168Z,2024-02-25T09:25:20.766566139Z,2024-02-25T09:25:22.03344975Z,2024-02-25T09:25:20.786920502Z,2024-02-25T09:25:20.996811617Z,2024-02-25T09:25:22.969597675Z,2024-02-25T09:25:24.055917563Z,2024-02-25T09:25:25.323625894Z,2024-02-25T09:25:24.074748396Z,2024-02-25T09:25:24.286218162Z,2024-02-25T09:25:26.128912879Z,2024-02-25T09:25:27.180725405Z,2024-02-25T09:25:28.456940662Z,2024-02-25T09:25:27.199434981Z,2024-02-25T09:25:27.419645580Z,2024-02-25T09:25:29.287875208Z,2024-02-25T09:25:30.233099592Z,2024-02-25T09:25:31.499601383Z,2024-02-25T09:25:30.251743433Z,2024-02-25T09:25:30.462591663Z
dataset;numpy;os;pandas;sklearn;sys;torch,393.6,222.3,2024-02-25T08:27:11.40729592Z,2024-02-25T08:27:15.841850481Z,2024-02-25T08:27:45.062439312Z,2024-02-25T08:27:16.140876591Z,2024-02-25T08:27:38.316520279Z,2024-02-25T08:27:45.772576638Z,2024-02-25T08:27:46.49404447Z,2024-02-25T08:27:50.401334024Z,2024-02-25T08:27:46.506711527Z,2024-02-25T08:27:48.992598798Z,2024-02-25T08:27:51.119014936Z,2024-02-25T08:27:51.84631505Z,2024-02-25T08:27:55.759347154Z,2024-02-25T08:27:51.859259702Z,2024-02-25T08:27:54.350918081Z,2024-02-25T08:27:56.509194151Z,2024-02-25T08:27:57.421104862Z,2024-02-25T08:28:01.328093367Z,2024-02-25T08:27:57.433868822Z,2024-02-25T08:27:59.935400096Z,2024-02-25T08:28:01.897644276Z,2024-02-25T08:28:02.566584276Z,2024-02-25T08:28:06.492254641Z,2024-02-25T08:28:02.581415305Z,2024-02-25T08:28:05.087433917Z,2024-02-25T08:28:07.072856478Z,2024-02-25T08:28:07.797254511Z,2024-02-25T08:28:11.760902447Z,2024-02-25T08:28:07.811143563Z,2024-02-25T08:28:10.354137033Z
